BOAT,TIME_LOCAL_unk,LATITUDE_GPS_unk,LONGITUDE_GPS_unk,BOAT_SPEED_km_h_1,GPS_SOG_km_h_1,HEADING_deg,TWA_SGP_deg,TWS_SGP_km_h_1,TWD_SGP_deg,AWA_SGP_deg,RATE_YAW_deg_s_1,GPS_COG_deg,LEEWAY_deg,VMG_km_h_1,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_WING_TWIST_deg,ANGLE_WING_ROT_deg,PITCH_deg,HEEL_deg,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LENGTH_RH_BOW_mm,ANGLE_RUDDER_deg,ANGLE_RUD_AVG_deg,ANGLE_RUD_DIFF_TACK_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_RACE_NUM_unk,PC_TTS_s,PC_TTK_s,PC_TTB_s,PC_DTB_m,PC_DTL_m,PC_TTM_s,TWD_avg
GER,2025-01-19 16:16:10,-36.8286995,174.7616281,76.32,74.99,267.05,152.45,36.49,56.27,21.0,-0.23,266.91,-0.01,-70.17,-21.37,-17.87,0.0,-13.8,-9.39,-4.74,16.63,19.08,-1.68,-2.1,980.82,999.02,974.51,0.35,0.99,-0.68,0.87,5.0,2.23,2.05,7.0,6.0,25011905.0,-488.88,-1.5,26.23,142.61,23.87,0.0,55.37599611459884
GER,2025-01-19 16:16:20,-36.8291704,174.759932,55.45,54.43,207.53,-147.06,35.49,59.36,-38.06,-0.6,206.41,-0.63,-46.16,21.95,21.0,0.0,20.19,18.51,18.92,-3.1,-18.9,-2.16,-0.49,847.74,950.55,882.03,-1.59,1.0,1.0,1.95,3.63,2.22,2.36,7.0,6.0,25011905.0,-498.88,-1.5,61.3,131.81,23.87,47.2,58.34202977081775
GER,2025-01-19 16:16:30,-36.8305549,174.7590025,67.62,66.47,208.43,-146.58,41.25,60.61,-35.84,2.39,206.97,-0.78,-55.87,21.68,21.55,0.0,21.42,21.54,21.72,0.03,-15.23,-1.76,0.93,1021.7,1075.71,1117.18,-1.54,1.39,0.84,4.99,0.69,2.23,2.37,7.0,6.0,25011905.0,-508.78,-1.5,40.59,250.55,23.87,29.3,60.284003096093855
GER,2025-01-19 16:16:40,-36.8320136,174.7576605,73.41,72.7,220.1,-153.8,41.09,63.8,-26.36,2.12,217.95,0.18,-67.04,21.67,21.54,0.0,21.48,21.55,21.49,-0.18,-16.92,-1.81,2.49,732.18,642.2,613.83,-0.57,1.4,0.27,4.99,2.1,2.23,2.35,7.0,6.0,25011905.0,-518.88,-1.5,25.56,368.54,23.87,16.8,62.3990102446394
GER,2025-01-19 16:16:50,-36.8334612,174.7564204,69.35,68.65,211.04,-153.35,45.71,62.8,-36.47,0.3,209.65,-0.55,-61.75,23.22,23.64,0.0,23.54,23.44,23.58,0.36,-14.74,-1.59,2.02,726.65,697.17,665.27,-0.41,1.4,0.66,4.99,1.23,2.23,1.29,7.0,6.0,25011905.0,-528.88,-1.5,17.79,319.24,23.87,7.9,63.35699899371434
GER,2025-01-19 16:17:00,-36.8349709,174.7559842,58.28,60.06,125.6,-81.54,40.47,59.78,-32.97,-6.15,127.48,-1.77,12.24,22.81,14.96,0.0,6.86,-1.95,-10.97,-33.77,-28.69,-1.29,4.92,953.71,708.85,1008.3,1.87,1.91,2.41,4.99,-0.93,2.23,-4.99,7.0,7.0,25011905.0,-538.78,-1.5,14.67,171.05,23.87,0.0,60.810983136892574
GER,2025-01-19 16:17:10,-36.8356648,174.7575625,59.78,61.16,106.14,-65.7,36.85,50.55,-25.51,-4.06,109.18,-2.37,28.99,23.13,18.73,0.0,14.32,10.54,7.52,-15.7,-21.13,-2.49,1.18,1251.59,1262.38,1292.88,-0.85,2.68,3.98,4.99,2.32,2.23,-4.78,7.0,7.0,25011905.0,-548.88,-1.5,25.87,75.11,23.87,26.7,54.6749926383127
GER,2025-01-19 16:26:01,-36.8332538,174.7596832,1.44,2.07,81.89,-12.34,35.38,57.96,-11.83,0.66,141.5,1.0,1.37,-22.75,-22.46,0.0,-22.42,-22.56,-22.65,0.1,9.77,0.34,0.8,-83.67,-144.5,192.42,24.24,1.64,3.56,4.87,0.12,6.57,3.82,7.0,0.0,25011906.0,120.12,66.85,1152.27,319.02,-403.82,999.0,57.959999999999994
GER,2025-01-19 16:26:10,-36.8333265,174.7597849,3.98,5.62,89.48,-21.84,34.84,62.39,-19.55,1.21,127.19,1.0,3.65,-22.73,-22.65,0.0,-22.59,-22.69,-22.54,0.19,2.8,-0.61,1.45,22.55,-56.56,64.8,23.62,1.63,7.5,5.0,2.06,1.25,3.83,7.0,0.0,25011906.0,111.12,42.1,497.31,315.41,-336.29,536.3,60.56506649993835
GER,2025-01-19 16:26:20,-36.8334006,174.760078,7.35,9.85,78.42,-32.58,34.41,61.69,-26.84,-3.07,92.31,1.0,6.14,-22.75,-22.48,0.0,-22.51,-22.43,-22.33,0.42,9.15,3.19,0.66,13.67,-1.33,444.86,13.74,3.13,7.26,5.0,1.17,1.25,1.46,7.0,0.0,25011906.0,101.12,34.2,359.06,316.34,-306.29,336.2,62.96400902618818
GER,2025-01-19 16:27:01,-36.8336454,174.7612052,9.17,11.75,91.18,-34.57,31.8,61.4,-26.85,4.32,91.4,1.45,8.27,22.72,14.25,0.0,4.89,-5.29,-15.68,-38.41,-23.01,0.66,0.11,-57.25,-80.21,-94.75,-14.87,1.89,7.49,5.0,-2.54,1.27,1.48,7.0,0.0,25011906.0,120.12,40.55,277.06,324.37,-225.43,277.1,61.39999999999999
GER,2025-01-19 16:27:10,-36.8338078,174.7615668,25.89,26.97,133.05,-62.92,38.28,66.16,-39.26,3.32,133.55,-3.88,8.11,22.95,14.37,0.0,4.9,-5.24,-15.56,-38.51,-38.36,-1.98,4.79,94.43,-90.08,16.4,-1.94,1.85,7.1,5.0,3.78,1.27,1.54,7.0,0.0,25011906.0,111.12,-100.0,82.1,330.22,-194.46,86.1,63.000850587918904
GER,2025-01-19 16:27:20,-36.8341306,174.7622394,14.66,16.79,109.38,-53.11,34.27,59.46,-38.95,0.85,112.13,-4.41,11.18,22.75,14.12,0.0,4.85,-5.21,-15.76,-38.51,-31.59,-0.28,-0.43,122.31,172.14,282.25,-0.3,1.85,7.53,5.0,-0.73,1.29,1.55,7.0,0.0,25011906.0,101.12,-100.0,176.12,339.04,-132.09,178.9,63.352162214808104
GER,2025-01-19 16:27:30,-36.8342735,174.7627284,13.01,15.33,102.63,-44.65,38.01,58.15,-35.29,2.65,108.06,-6.84,9.55,22.74,14.08,0.0,4.92,-5.13,-15.53,-38.27,-31.65,1.1,1.29,12.87,-79.63,234.48,-1.72,1.85,7.53,5.0,-2.07,1.29,1.55,7.0,0.0,25011906.0,91.12,-100.0,181.38,357.09,-107.67,178.5,58.968003808582125
GER,2025-01-19 16:27:40,-36.8345183,174.763376,24.86,26.7,122.41,-61.96,35.82,56.95,-38.42,6.95,121.93,-2.68,11.08,15.72,6.84,0.0,-2.36,-12.46,-22.56,-38.32,-28.47,0.96,1.79,16.01,12.76,270.8,-4.7,2.93,7.5,5.0,5.82,1.29,1.55,7.0,0.0,25011906.0,81.22,-100.0,75.63,379.34,-75.74,84.6,58.278014095291155
GER,2025-01-19 16:27:50,-36.8350607,174.7642638,41.74,43.67,117.26,-62.95,37.26,59.07,-30.69,0.47,119.03,-2.56,21.43,15.58,7.04,0.0,-2.25,-12.15,-22.36,-37.94,-24.94,-1.61,11.49,911.3,408.95,767.45,-0.25,2.89,6.32,5.0,0.69,1.29,-0.05,7.0,0.0,25011906.0,71.22,-100.0,39.58,314.85,12.3,39.1,59.01402925630401
GER,2025-01-19 16:28:00,-36.835746,174.7655915,51.5,53.88,122.01,-72.27,39.97,55.07,-31.73,-1.62,123.28,-1.09,15.78,15.71,12.46,0.0,9.18,5.78,3.41,-12.45,-28.35,-2.05,5.9,453.88,151.52,280.18,0.42,1.29,1.66,5.0,1.05,1.33,-0.06,7.0,0.0,25011906.0,61.12,37.5,20.65,218.07,137.96,20.9,57.077024196873374
GER,2025-01-19 16:28:10,-36.8364485,174.7668821,42.58,44.65,124.68,-68.61,37.7,53.42,-33.06,-3.28,127.48,-2.42,18.21,15.72,15.51,0.0,15.52,15.4,15.46,-0.27,-31.57,-0.32,4.9,364.78,116.29,358.09,2.81,1.29,2.67,5.0,1.31,1.32,-0.08,7.0,0.0,25011906.0,51.12,33.2,12.53,116.12,259.79,12.5,53.389991359556824
GER,2025-01-19 16:28:20,-36.8364597,174.7675207,9.59,9.5,19.97,34.27,38.0,54.11,27.39,-10.76,32.44,0.58,7.81,15.98,15.73,0.0,15.66,15.4,15.26,-0.72,11.08,-0.88,-2.25,-61.17,57.09,72.57,27.27,1.32,2.85,7.76,5.33,2.44,-0.11,7.0,0.0,25011906.0,41.12,20.65,212.12,96.87,293.68,207.9,53.85900006344346
GER,2025-01-19 16:28:30,-36.8359765,174.7676567,26.61,26.92,21.51,58.69,38.42,60.14,34.81,-2.51,26.92,-0.83,17.36,-15.86,-15.6,0.0,-15.59,-15.52,-15.23,0.63,35.75,-0.61,-3.67,-143.1,-18.86,-31.32,1.5,1.72,6.54,2.41,5.0,-1.5,-0.1,7.0,0.0,25011906.0,31.12,15.65,78.37,144.73,252.68,75.8,55.78759065456444
GER,2025-01-19 16:28:40,-36.8353793,174.7679882,27.92,27.75,20.56,47.85,35.42,65.19,27.42,0.59,23.12,0.89,18.23,-15.74,-14.29,0.0,-12.87,-10.95,-9.85,5.92,19.82,-0.68,-7.72,237.5,643.81,605.11,-0.23,2.16,7.36,7.76,5.0,-1.52,-0.1,7.0,0.0,25011906.0,21.12,8.6,75.54,204.01,204.94,74.9,63.91105571897665
GER,2025-01-19 16:28:50,-36.8346544,174.768341,32.7,32.43,9.86,56.65,36.66,68.07,29.24,-1.38,16.04,-2.43,15.49,-15.71,-10.78,0.0,-5.48,0.25,5.64,21.43,24.67,-0.87,-5.35,155.49,331.62,339.21,0.11,1.72,5.63,7.76,5.0,-1.52,-0.1,7.0,0.0,25011906.0,11.12,2.05,68.68,261.91,144.55,65.5,67.27103244750907
GER,2025-01-19 16:29:00,-36.8336958,174.7685983,50.43,49.49,357.78,69.99,36.55,69.59,28.41,0.46,0.07,-0.36,11.59,-15.74,-11.31,0.0,-6.6,-1.42,3.82,19.57,23.9,-2.03,0.11,697.59,731.2,563.59,-0.41,1.33,2.06,4.82,5.0,-1.52,-0.1,7.0,0.0,25011906.0,1.12,-2.75,42.76,236.67,60.87,44.3,69.41701892429123
GER,2025-01-19 16:29:10,-36.8322463,174.7682779,72.57,70.92,329.01,77.3,37.7,65.28,23.52,-2.59,332.4,-1.53,12.52,-15.76,-11.75,0.0,-7.46,-3.0,1.76,17.46,26.02,-2.51,-0.75,1052.91,904.69,1050.2,1.39,1.34,0.28,1.51,5.0,-1.53,-0.1,7.0,1.0,25011906.0,-8.78,-3.0,29.51,227.8,48.4,29.8,68.88225579322103
GER,2025-01-19 16:29:20,-36.8306986,174.7670021,76.96,75.85,329.81,98.83,34.8,60.26,26.15,4.64,328.96,0.42,-20.09,-15.75,-11.68,0.0,-7.28,-2.72,1.72,17.57,18.83,-2.08,1.6,1022.35,966.46,948.58,-1.25,1.31,-0.08,1.7,5.0,-1.51,-0.1,7.0,1.0,25011906.0,-18.88,-3.0,19.19,297.98,48.4,19.7,60.67885026989058
GER,2025-01-19 16:29:30,-36.8291478,174.7656314,87.08,85.12,296.45,117.2,33.91,64.06,22.47,-8.0,298.9,-0.49,-40.21,-15.74,-10.3,0.0,-4.42,1.69,7.52,23.38,21.04,-3.2,-0.63,770.41,802.76,653.45,1.78,1.31,-0.57,2.34,4.99,1.68,-0.1,7.0,1.0,25011906.0,-28.88,-3.0,17.64,158.62,48.4,17.6,63.12605517958218
GER,2025-01-19 16:29:40,-36.8284216,174.763194,81.55,80.06,288.39,137.99,32.55,64.29,20.69,-2.74,289.2,-0.32,-63.19,-23.15,-18.58,0.0,-12.87,-6.91,-0.63,22.51,23.4,-2.91,-0.18,1158.31,1115.71,1065.15,0.75,1.5,0.03,1.59,4.99,2.43,-0.1,7.0,2.0,25011906.0,-38.88,-3.0,11.7,113.6,48.4,8.4,63.35299965674589
GER,2025-01-19 16:29:50,-36.8280352,174.7607093,81.76,81.52,276.38,140.01,35.13,60.8,22.49,2.53,275.34,-0.13,-64.11,-23.43,-16.32,0.0,-8.26,0.46,9.67,33.08,19.15,-3.5,1.19,804.3,682.47,596.4,-0.44,1.5,0.02,2.16,1.46,2.45,-0.1,7.0,2.0,25011906.0,-48.88,-3.0,5.34,47.01,48.4,0.1,62.944037443775535
GER,2025-01-19 16:30:00,-36.828841,174.7593614,59.56,58.84,197.22,-143.77,37.34,57.17,-39.26,0.61,197.36,-1.79,-47.81,23.88,16.27,0.0,8.22,-0.46,-9.53,-33.43,-13.94,-2.09,1.24,888.46,836.93,742.17,-1.53,1.49,1.71,5.0,1.88,2.42,3.97,7.0,2.0,25011906.0,-58.88,-3.0,53.9,82.29,48.4,26.6,59.25805370374553
GER,2025-01-19 16:30:10,-36.8302903,174.7586165,62.93,62.34,201.06,-145.12,37.99,57.81,-36.9,-3.05,202.42,-2.03,-51.64,23.75,19.91,0.0,15.91,11.52,7.86,-16.06,-14.06,-1.76,2.16,869.57,738.37,768.74,-0.43,1.5,1.53,5.0,1.74,2.42,3.97,7.0,2.0,25011906.0,-68.88,-3.0,43.78,211.29,48.4,17.5,57.532001154719225
GER,2025-01-19 16:30:20,-36.8316794,174.7576519,67.32,66.27,220.04,-142.08,36.08,63.32,-31.09,-2.41,219.95,-0.75,-53.7,23.77,21.94,0.0,20.04,17.77,16.48,-7.46,-16.33,-1.78,2.04,1181.7,1017.57,919.02,-0.01,1.48,1.0,5.0,1.59,2.42,3.96,7.0,2.0,25011906.0,-78.78,-3.0,29.06,333.24,48.4,9.4,59.22261736546057
GER,2025-01-19 16:30:30,-36.8328687,174.7563966,58.97,57.9,222.68,-147.29,36.31,70.47,-36.0,-2.21,222.35,-1.25,-49.84,23.75,22.68,0.0,21.7,20.58,19.41,-4.35,-19.67,-1.03,4.62,1185.36,904.93,994.06,-0.57,1.5,1.67,5.0,2.12,2.42,3.97,7.0,2.0,25011906.0,-88.78,-3.0,22.29,359.84,48.4,2.4,67.42097622810138
GER,2025-01-19 16:30:40,-36.8341073,174.7552508,70.82,69.12,230.0,-148.6,38.27,71.46,-26.84,6.16,226.43,0.44,-60.8,23.78,22.55,0.0,21.39,20.07,18.46,-5.34,-19.54,-3.87,5.45,927.04,781.41,739.39,-2.97,1.62,1.14,4.99,3.48,2.42,-4.0,7.0,2.0,25011906.0,-98.78,-3.0,9.97,195.5,48.4,0.1,70.6890009110612
GER,2025-01-19 16:30:50,-36.8353259,174.7548673,27.46,28.8,127.57,-77.22,39.28,66.7,-45.75,-6.41,126.34,1.5,6.08,19.08,15.14,0.0,10.35,5.35,-0.03,-19.07,-45.65,-0.11,30.89,1569.5,1271.94,899.58,1.35,1.84,6.16,5.0,-2.65,2.42,-4.88,7.0,3.0,25011906.0,-108.78,-3.0,25.16,72.19,48.4,-35.1,70.77535377725759
GER,2025-01-19 16:31:00,-36.8357733,174.7557174,32.05,33.07,111.33,-59.65,39.88,52.71,-35.21,-2.43,115.54,-4.2,23.64,19.22,14.81,0.0,10.11,5.26,-0.37,-19.53,-23.0,-0.5,9.38,225.98,-19.82,193.0,1.76,1.84,6.02,5.0,-0.55,2.42,-4.89,7.0,3.0,25011906.0,-118.78,-3.0,16.32,81.46,48.4,16.4,57.9405734015274
GER,2025-01-19 16:31:10,-36.8360273,174.7567825,33.67,35.06,95.65,-45.33,38.24,52.23,-26.16,-0.79,99.77,-4.4,26.4,19.23,15.06,0.0,10.69,6.07,1.04,-18.19,-18.02,1.08,10.4,797.12,372.55,886.33,0.41,2.9,7.4,4.99,1.79,2.42,-4.86,7.0,3.0,25011906.0,-128.78,-3.0,17.35,39.22,48.4,17.2,52.477999997689764
GER,2025-01-19 16:31:20,-36.8357853,174.7573791,25.2,25.35,22.94,51.58,38.79,55.87,33.13,-2.98,22.74,3.62,15.67,-19.26,-10.51,0.0,-1.23,8.86,19.31,38.56,17.17,-1.17,-11.55,176.13,637.0,390.08,2.27,2.86,7.58,7.76,4.99,6.76,-4.88,7.0,3.0,25011906.0,-138.78,-3.0,143.18,52.69,48.4,50.6,52.59481073361179
GER,2025-01-19 16:31:30,-36.8349858,174.7576326,36.73,37.04,14.36,50.63,36.25,62.01,25.66,0.22,15.88,1.26,25.21,-19.29,-13.4,0.0,-7.19,-0.56,6.23,25.59,12.74,-0.37,0.29,1040.04,1088.19,1222.89,2.28,3.54,6.34,5.48,5.0,1.47,2.23,7.0,3.0,25011906.0,-148.88,-3.0,81.44,136.32,48.4,44.6,60.32012752375395
GER,2025-01-19 16:31:40,-36.8339168,174.7580018,50.27,50.71,22.3,40.6,37.57,61.8,20.14,0.81,19.75,4.73,41.85,-18.29,-12.1,0.0,-5.73,1.0,8.1,26.51,10.55,-0.58,1.5,1569.13,1328.7,1540.72,-2.07,3.54,6.32,0.85,5.0,-2.98,2.23,7.0,3.0,25011906.0,-158.88,-3.0,53.43,242.6,48.4,36.4,61.75299960480521
GER,2025-01-19 16:31:50,-36.8328786,174.7585341,44.53,44.54,17.8,36.04,37.27,58.19,17.37,-1.62,19.08,2.13,34.16,-18.21,-9.5,0.0,-0.21,9.81,20.04,38.25,12.93,-0.69,-2.36,883.1,1077.44,987.77,0.34,2.55,5.23,4.16,5.0,-3.24,2.23,7.0,3.0,25011906.0,-168.88,-3.0,50.54,364.99,48.4,27.9,60.021988375356834
GER,2025-01-19 16:32:00,-36.8316767,174.7590882,54.46,55.11,24.79,37.93,38.28,58.05,15.76,0.19,26.59,0.29,44.44,-18.15,-10.45,0.0,-2.21,6.81,16.04,34.23,10.56,-1.46,-0.93,1039.99,952.26,1041.65,0.29,2.57,4.08,2.88,5.0,-3.23,2.23,7.0,3.0,25011906.0,-178.88,-3.0,35.85,384.57,48.4,19.5,57.53899935527792
GER,2025-01-19 16:32:10,-36.8304006,174.7597419,57.64,58.49,23.02,37.75,38.68,58.53,16.58,1.05,21.89,2.84,46.01,-18.25,-10.98,0.0,-3.38,5.12,13.79,32.0,11.29,-2.08,-0.8,782.92,767.96,741.92,-0.79,2.56,3.91,2.39,5.0,-3.22,2.23,7.0,3.0,25011906.0,-188.88,-3.0,21.98,270.8,48.4,22.2,58.31799999665409
GER,2025-01-19 16:32:20,-36.8290797,174.7604281,55.12,55.41,20.39,32.21,36.28,58.35,14.01,-1.09,20.29,2.08,48.43,-18.27,-11.96,0.0,-5.35,1.78,9.22,27.5,9.54,-1.92,-1.27,862.86,745.39,784.66,0.57,2.56,4.0,2.08,5.0,-3.25,2.22,7.0,3.0,25011906.0,-198.88,-3.0,12.37,149.49,48.4,2.7,58.80000041677814
GER,2025-01-19 16:32:30,-36.8280544,174.7611011,35.4,36.01,106.82,-26.6,37.77,57.29,-15.54,13.55,106.61,-2.69,32.04,19.49,10.8,0.0,1.22,-8.88,-15.36,-34.86,-11.92,-0.54,1.89,886.45,911.9,1083.03,-5.1,2.57,5.74,-0.39,7.75,-3.26,6.38,7.0,3.0,25011906.0,-208.88,-3.0,85.72,52.38,48.4,63.4,57.18599830632709
GER,2025-01-19 16:32:40,-36.8284009,174.7622396,40.32,41.54,101.08,-50.35,37.24,57.26,-25.83,-1.48,104.84,-3.6,25.37,19.19,10.49,0.0,1.2,-8.79,-19.07,-38.28,-15.65,0.81,4.36,801.57,557.5,818.53,1.83,2.97,6.49,5.0,4.02,1.65,4.68,7.0,3.0,25011906.0,-218.78,-3.0,65.68,118.22,48.4,46.3,58.39400440784873
GER,2025-01-19 16:32:50,-36.8288015,174.7635834,51.33,52.43,109.57,-48.91,37.29,58.31,-22.02,-0.93,112.74,-3.18,32.68,19.22,10.51,0.0,1.21,-8.78,-19.21,-38.42,-15.46,-2.35,1.04,564.42,567.22,469.61,0.75,2.97,5.24,4.99,3.45,1.65,1.66,7.0,3.0,25011906.0,-228.88,-3.0,47.1,145.52,48.4,28.2,56.92898701636732
GER,2025-01-19 16:33:00,-36.8292404,174.7651997,53.89,55.51,105.1,-49.82,40.09,57.72,-22.09,-0.39,106.91,-1.84,32.75,17.1,11.6,0.0,5.65,-1.0,-7.97,-25.03,-15.93,-1.8,1.07,1009.6,1035.87,1058.54,-1.61,2.36,3.81,4.99,2.43,1.65,-0.08,7.0,3.0,25011906.0,-238.88,-3.0,32.42,171.01,48.4,16.5,58.4500012641498
GER,2025-01-19 16:33:10,-36.8295289,174.7667753,47.11,48.44,105.75,-44.27,38.72,56.79,-20.7,7.3,105.57,-1.8,34.11,17.04,8.79,0.0,-0.17,-10.2,-20.3,-37.31,-13.71,-0.27,2.95,1208.46,1138.11,1303.09,-5.16,1.4,2.47,4.99,2.04,1.65,-0.37,7.0,3.0,25011906.0,-248.78,-3.0,25.65,179.75,48.4,3.6,57.26200069162885
GER,2025-01-19 16:33:20,-36.8301694,174.7683267,54.05,55.58,127.26,-52.27,33.95,57.36,-17.28,10.61,120.22,4.5,33.55,17.63,17.05,0.0,15.13,13.22,13.73,-3.97,-17.69,-1.83,-2.81,726.18,880.9,812.12,-9.38,1.33,1.56,4.99,5.04,1.65,-0.43,7.0,3.0,25011906.0,-258.78,-3.0,16.28,185.33,48.4,0.1,57.41099968660468
GER,2025-01-19 16:33:30,-36.8315995,174.7678985,74.17,73.12,218.19,-134.16,33.67,65.47,-25.8,2.54,216.26,-0.11,-54.74,18.32,16.64,0.0,14.04,11.4,8.25,-10.01,-20.95,-2.71,1.99,1350.31,1346.24,1324.12,-2.27,1.01,-0.35,4.99,1.47,1.65,-0.39,7.0,4.0,25011906.0,-268.88,-3.0,32.95,238.54,48.4,32.8,60.315236030370244
GER,2025-01-19 16:33:40,-36.832916,174.7663868,66.69,65.89,220.39,-147.6,34.2,75.63,-26.54,-5.32,220.74,-0.51,-59.17,21.88,22.04,0.0,22.06,22.05,21.94,0.06,-18.99,-0.84,-1.01,617.64,701.65,700.11,0.59,1.04,0.13,4.99,1.28,1.65,-0.38,7.0,4.0,25011906.0,-278.88,-3.0,32.15,277.09,48.4,34.8,72.15859597196145
GER,2025-01-19 16:33:50,-36.8341934,174.7650123,63.49,62.68,246.96,-169.39,36.24,72.09,-10.05,14.84,240.37,1.67,-61.57,3.58,1.27,0.0,1.22,1.34,0.99,-2.61,-12.27,-1.94,1.92,1277.91,1192.27,1258.72,-5.25,1.26,-0.54,0.9,1.86,2.75,-0.41,7.0,4.0,25011906.0,-288.88,-3.0,30.84,183.74,48.4,0.5,73.80500967190221
GER,2025-01-19 16:34:00,-36.8340511,174.7633767,49.73,47.78,287.75,146.34,39.65,71.48,53.18,6.93,285.83,0.22,-40.34,-22.17,-22.02,0.0,-22.07,-21.96,-21.58,0.56,12.14,0.07,5.61,823.52,626.7,775.44,-3.11,1.57,2.38,1.16,5.0,2.75,-0.38,7.0,4.0,25011906.0,-298.88,-3.0,81.69,243.25,48.4,28.4,72.0129973901364
GER,2025-01-19 16:34:10,-36.8335652,174.7619639,51.83,49.59,292.95,140.75,37.76,74.55,46.49,3.57,292.04,0.3,-38.83,-22.2,-21.85,0.0,-21.87,-21.47,-21.18,1.0,19.28,1.29,-0.47,749.84,837.49,974.8,-1.15,1.57,2.25,1.17,5.0,2.73,-0.38,7.0,4.0,25011906.0,-308.88,-3.0,73.18,331.33,48.4,20.4,73.9330715281175
GER,2025-01-19 16:34:20,-36.8329417,174.76038,71.97,69.16,285.74,139.47,38.44,73.78,30.37,-3.64,286.19,0.65,-56.13,-24.69,-19.7,0.0,-13.79,-7.2,-0.3,24.36,23.94,-1.72,-2.73,1171.52,1169.78,1209.27,1.95,1.58,0.99,1.93,5.0,2.72,-0.38,7.0,4.0,25011906.0,-318.78,-3.0,42.29,374.15,48.4,11.7,74.38300090137
GER,2025-01-19 16:34:30,-36.8329769,174.7579655,83.23,80.84,262.13,146.51,39.67,59.88,23.29,-2.79,262.65,-0.21,-75.32,-24.7,-19.12,0.0,-12.34,-4.9,3.06,27.71,18.25,-2.14,-2.04,993.32,1066.26,1007.26,0.73,1.56,0.05,1.35,5.0,2.72,-0.38,7.0,4.0,25011906.0,-328.78,-3.0,22.2,368.72,48.4,3.3,66.39269394073385
GER,2025-01-19 16:34:40,-36.8331518,174.7556338,75.58,73.08,266.32,154.38,40.71,58.4,22.86,-3.06,267.63,-0.89,-67.99,-24.73,-22.93,0.0,-20.4,-17.7,-15.26,9.59,21.01,-3.64,-4.48,929.82,1124.99,800.4,1.72,1.67,0.77,3.54,5.0,-3.29,-0.38,7.0,4.0,25011906.0,-338.78,-3.0,14.58,286.98,48.4,0.0,57.771993194434266
GER,2025-01-19 16:34:50,-36.8329007,174.7535094,68.76,69.12,343.96,133.79,39.85,59.98,39.31,26.62,334.25,4.32,-48.4,-16.49,-11.52,0.0,-6.18,-0.42,5.85,22.31,25.37,0.76,-6.94,858.35,1102.55,1193.13,-9.91,2.07,1.76,-1.09,5.0,-2.86,-0.38,7.0,5.0,25011906.0,-348.88,-3.0,18.37,109.2,48.4,-22.0,58.900992952866986
GER,2025-01-19 16:35:00,-36.8314771,174.7539498,56.5,56.88,19.16,42.84,39.15,64.35,17.87,0.97,19.82,1.18,46.36,-16.59,-9.4,0.0,-1.65,6.65,14.8,31.33,11.41,-1.78,-1.19,1200.73,1254.24,1128.04,0.42,2.53,3.91,2.0,5.0,-3.03,-0.38,7.0,5.0,25011906.0,-358.88,-3.0,17.77,177.71,48.4,17.8,63.381218636353466
GER,2025-01-19 16:35:10,-36.8301195,174.7545981,58.41,58.97,22.37,42.16,39.82,63.91,17.73,-2.61,23.88,0.8,44.1,-16.58,-8.49,0.0,0.17,9.7,18.92,35.49,9.47,-2.52,0.71,780.46,715.1,627.27,0.61,2.92,4.53,3.88,4.36,-3.03,5.7,7.0,5.0,25011906.0,-368.88,-3.0,7.92,95.77,48.4,8.4,63.6879996953072
GER,2025-01-19 16:35:20,-36.8298464,174.7556246,45.56,47.09,114.82,-50.52,40.74,65.49,-25.44,0.3,117.13,-3.16,29.11,16.65,8.0,0.0,-1.28,-11.26,-21.19,-37.82,-18.33,-0.58,5.38,948.39,619.61,907.92,0.44,2.55,4.81,4.93,2.09,-3.06,6.51,7.0,5.0,25011906.0,-378.88,-3.0,96.88,83.38,48.4,54.8,64.54699387607548
GER,2025-01-19 16:35:30,-36.8303495,174.7570464,50.59,52.51,104.82,-49.48,42.46,62.27,-24.33,0.41,107.0,-3.22,33.69,16.72,8.38,0.0,-0.47,-9.98,-19.44,-36.22,-14.43,-0.04,0.81,1060.02,964.75,1186.43,0.74,2.56,4.46,4.99,1.77,1.79,2.68,7.0,5.0,25011906.0,-388.88,-3.0,91.39,178.28,48.4,47.2,64.00301718762938
GER,2025-01-19 16:35:40,-36.8306503,174.7587493,56.63,58.7,94.57,-40.47,41.17,57.65,-18.22,-0.09,96.65,-2.38,46.37,16.86,10.93,0.0,4.73,-2.01,-8.85,-25.65,-13.25,-2.57,-1.69,907.07,990.16,853.62,0.14,2.73,4.34,4.99,2.99,1.79,-1.64,7.0,5.0,25011906.0,-398.88,-3.0,66.65,259.44,48.4,38.3,59.70501069271742
