BOAT,TIME_LOCAL_unk,LATITUDE_GPS_unk,LONGITUDE_GPS_unk,BOAT_SPEED_km_h_1,GPS_SOG_km_h_1,HEADING_deg,TWA_SGP_deg,TWS_SGP_km_h_1,TWD_SGP_deg,AWA_SGP_deg,RATE_YAW_deg_s_1,GPS_COG_deg,LEEWAY_deg,VMG_km_h_1,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_WING_TWIST_deg,ANGLE_WING_ROT_deg,PITCH_deg,HEEL_deg,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LENGTH_RH_BOW_mm,ANGLE_RUDDER_deg,ANGLE_RUD_AVG_deg,ANGLE_RUD_DIFF_TACK_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_RACE_NUM_unk,PC_TTS_s,PC_TTK_s,PC_TTB_s,PC_DTB_m,PC_DTL_m,PC_TTM_s,TWD_avg
ESP,2025-01-19 16:15:50,-36.8333067,174.7666129,61.96,59.37,282.56,136.17,39.0,62.11,34.64,-4.27,286.91,-3.14,-45.11,-18.48,-11.54,0.0,-4.73,2.38,9.77,28.26,14.29,-1.54,0.35,902.59,808.85,887.75,4.19,0.55,-0.29,3.23,5.0,-5.55,-0.32,7.0,6.0,25011905.0,-468.53,-2.8,81.59,213.36,58.55,34.4,61.61000161185577
ESP,2025-01-19 16:16:00,-36.8330635,174.7645485,71.11,68.98,279.12,149.39,37.28,62.26,24.14,-0.39,279.76,-0.68,-60.74,-18.47,-10.38,0.0,-2.38,5.85,14.34,32.82,9.16,-1.05,-1.68,809.61,870.31,953.53,1.49,0.56,-1.22,0.77,5.0,-3.61,-0.32,7.0,6.0,25011905.0,-478.73,-2.8,60.65,305.94,58.55,24.8,61.510998082617384
ESP,2025-01-19 16:16:10,-36.8328765,174.7624529,70.17,67.82,268.68,155.91,36.61,66.43,20.84,-2.83,270.14,-0.74,-63.51,-18.48,-7.98,0.0,2.45,13.14,24.04,42.5,14.98,-1.07,-7.04,903.59,1216.09,1193.4,2.16,0.51,-1.16,0.5,5.0,0.63,-0.32,7.0,6.0,25011905.0,-488.63,-2.8,48.92,392.76,58.55,15.5,64.79302413305015
ESP,2025-01-19 16:16:20,-36.8328904,174.7602332,74.87,73.15,270.73,150.15,36.96,63.85,21.71,1.05,270.76,-0.58,-62.07,-19.93,-14.25,0.0,-9.15,-4.04,1.01,20.98,15.63,-0.48,-1.2,882.39,931.21,1038.91,0.82,0.7,-1.24,0.48,5.0,0.64,-0.32,7.0,6.0,25011905.0,-498.73,-2.8,35.62,379.27,58.55,6.7,64.86999088619366
ESP,2025-01-19 16:16:30,-36.8327989,174.7579404,76.09,74.4,270.93,148.36,36.79,63.13,22.86,0.17,271.21,-0.82,-64.69,-19.89,-11.46,0.0,-3.6,4.37,12.61,32.47,16.29,-1.73,-0.97,967.61,970.38,994.57,0.97,0.71,-1.25,0.18,-0.06,0.73,-0.31,7.0,6.0,25011905.0,-508.73,-2.8,25.24,386.11,58.55,0.0,63.36400000287319
ESP,2025-01-19 16:16:40,-36.8330533,174.7560484,54.14,54.06,215.16,36.31,38.9,61.75,-7.35,-15.16,218.55,-1.79,-54.07,19.92,18.57,0.0,16.92,15.67,14.25,-5.69,-17.05,-0.31,-2.18,523.14,505.24,609.86,5.86,0.71,0.2,-0.03,-1.4,0.74,-0.23,7.0,6.0,25011905.0,-518.73,-2.8,21.82,323.24,58.55,12.3,62.287000109442864
ESP,2025-01-19 16:16:50,-36.8345643,174.7556748,68.69,69.55,184.55,-143.43,42.5,54.23,-36.71,-12.3,186.5,-0.62,-56.89,19.93,19.65,0.0,19.73,19.75,19.55,-0.37,-31.38,-0.81,-1.03,578.07,636.02,669.46,2.79,0.42,-1.35,5.0,0.67,0.75,-3.94,7.0,6.0,25011905.0,-528.63,-2.8,12.04,190.93,58.55,1.7,57.22443083463365
ESP,2025-01-19 16:17:00,-36.8356086,174.7569952,64.2,65.61,117.0,-64.8,39.75,52.22,-24.89,-6.38,118.32,-0.83,30.65,19.93,12.5,0.0,5.42,-1.55,-8.8,-28.78,-22.28,-1.86,0.58,876.19,817.4,888.4,1.93,1.95,2.37,4.99,1.97,0.75,-4.89,7.0,7.0,25011905.0,-538.73,-2.8,9.12,88.19,58.55,9.8,52.838995556040054
ESP,2025-01-19 16:26:01,-36.8315236,174.7645217,14.74,12.87,276.87,166.02,28.05,82.03,151.97,0.91,276.64,-0.14,-14.38,-19.91,-19.55,0.0,-19.59,-19.48,-19.56,0.35,27.7,0.48,-1.07,-2.9,-8.37,199.3,1.08,0.27,4.59,1.37,5.0,1.43,0.92,7.0,0.0,25011906.0,120.27,95.25,328.59,432.51,-345.51,325.6,82.03
ESP,2025-01-19 16:26:10,-36.8315049,174.7641823,12.71,11.03,264.84,172.14,28.88,82.63,167.65,-4.01,265.15,-1.44,-12.67,-19.91,-19.48,0.0,-19.49,-19.54,-19.62,0.29,28.05,0.71,-0.96,-9.15,211.11,108.32,11.05,0.25,4.66,1.38,5.0,1.43,0.92,7.0,0.0,25011906.0,111.27,85.5,352.12,433.97,-337.92,343.3,82.62300078780025
ESP,2025-01-19 16:26:20,-36.8316832,174.7639303,16.72,15.84,213.12,-173.14,28.95,70.07,-164.56,-0.45,206.29,-0.36,-15.84,19.94,14.85,0.0,10.29,5.46,0.52,-19.43,-29.82,0.06,0.06,-118.12,-27.77,-35.65,-0.06,0.25,4.55,2.46,1.52,1.41,-0.46,7.0,0.0,25011906.0,101.37,77.95,153.91,451.78,-328.34,156.4,77.81332780480385
ESP,2025-01-19 16:27:01,-36.8326163,174.7629864,13.16,11.24,237.87,-171.48,31.45,61.38,-164.33,-0.34,231.66,-1.32,-13.09,19.9,17.89,0.0,16.16,13.96,12.16,-7.73,-25.92,-0.67,1.66,131.57,89.8,127.96,-1.23,0.69,5.56,5.0,1.89,1.41,-0.46,7.0,0.0,25011906.0,120.27,93.6,213.69,510.03,-259.97,212.1,61.38
ESP,2025-01-19 16:27:10,-36.8327924,174.7626933,15.43,13.56,241.14,-176.35,32.27,63.36,-172.85,0.94,234.98,-0.16,-15.43,19.9,17.77,0.0,16.03,14.11,12.19,-7.71,-25.9,-0.42,0.78,107.32,2.44,-24.19,-1.5,0.69,5.35,5.0,1.97,1.41,-0.46,7.0,0.0,25011906.0,111.27,999.0,189.14,480.65,999.0,184.5,62.60400748338082
ESP,2025-01-19 16:27:20,-36.832982,174.7623447,14.79,13.12,241.24,-174.82,30.59,63.38,-169.44,0.46,235.01,-0.09,-14.71,19.89,17.76,0.0,16.07,14.26,12.28,-7.61,-25.48,0.1,0.34,147.41,-58.66,51.67,-0.59,0.68,5.4,5.0,2.07,1.41,-0.46,7.0,0.0,25011906.0,101.37,64.2,191.17,443.51,-240.26,196.4,63.222999928044864
ESP,2025-01-19 16:27:30,-36.8331822,174.7620176,14.97,12.81,231.08,-171.16,35.74,63.04,-164.64,-5.39,224.88,0.2,-14.85,19.78,17.29,0.0,14.73,11.77,9.17,-10.54,-25.5,-0.23,2.7,-216.99,-57.25,32.97,4.2,0.69,5.51,5.0,2.03,1.41,-0.45,7.0,0.0,25011906.0,91.27,49.85,135.35,409.11,-241.21,143.5,63.57100072568712
ESP,2025-01-19 16:27:40,-36.8335363,174.7618173,17.75,17.76,172.99,-120.15,34.77,64.59,-89.61,-9.44,174.04,-5.69,-7.83,19.73,14.21,0.0,9.05,3.64,-1.8,-21.52,-24.7,0.94,4.44,122.19,-14.97,263.02,16.88,1.11,6.14,5.0,7.75,1.41,-0.46,7.0,0.0,25011906.0,81.27,4.9,106.34,366.24,-233.91,113.1,63.76700667118062
ESP,2025-01-19 16:27:50,-36.8339871,174.7624644,35.13,37.27,119.82,-66.29,35.53,61.71,-34.36,0.9,121.36,-2.9,14.45,19.68,11.78,0.0,3.91,-4.43,-12.53,-32.15,-28.19,-0.56,9.9,717.73,280.38,635.16,-0.86,1.73,5.04,5.0,4.12,1.41,-0.42,7.0,0.0,25011906.0,71.37,-98.65,66.15,364.41,-168.22,66.3,64.04407351174554
ESP,2025-01-19 16:28:00,-36.8345315,174.7635285,42.97,44.29,121.88,-67.33,40.38,58.91,-32.97,-0.13,121.55,-0.77,14.3,19.71,11.57,0.0,3.72,-4.37,-12.36,-32.06,-26.65,-1.64,5.83,1149.6,847.07,1049.04,-2.45,2.14,4.77,5.0,5.15,1.41,-0.44,7.0,0.0,25011906.0,61.27,-100.0,45.57,387.31,-65.44,46.6,59.80299127077878
ESP,2025-01-19 16:28:10,-36.8351748,174.7649362,54.03,55.98,119.27,-60.68,41.37,57.18,-26.04,1.81,119.39,-1.02,26.92,19.73,12.53,0.0,5.69,-1.56,-8.55,-28.33,-25.54,-1.04,4.49,1081.55,907.09,1113.12,-2.52,1.61,2.15,5.0,1.72,1.41,-0.4,7.0,0.0,25011906.0,51.27,-100.0,28.83,294.53,52.86,28.9,57.38399005947112
ESP,2025-01-19 16:28:20,-36.8357888,174.7665299,46.54,49.69,97.68,-43.68,37.56,57.29,-19.77,-4.75,99.9,-0.5,35.12,19.81,18.85,0.0,17.92,16.85,16.29,-3.59,-25.71,1.09,5.87,1128.91,874.52,1302.1,0.68,1.46,2.3,-3.48,-0.98,1.43,-0.4,7.0,0.0,25011906.0,41.27,27.3,30.04,194.58,182.97,29.8,57.54600005340807
ESP,2025-01-19 16:28:30,-36.8356494,174.767425,14.83,16.06,45.32,11.94,32.05,60.35,7.44,-5.41,54.06,-1.66,14.77,-20.27,-19.84,0.0,-19.62,-19.62,-19.13,1.13,22.06,-0.74,-3.15,-0.67,42.18,102.86,14.87,1.03,6.03,0.64,0.06,-0.23,-0.42,7.0,0.0,25011906.0,31.27,16.0,95.28,187.86,210.75,91.7,57.925920986114235
ESP,2025-01-19 16:28:40,-36.835244,174.7677661,24.52,24.74,31.33,38.15,31.98,60.43,22.12,1.6,34.38,0.72,18.01,-19.93,-18.01,0.0,-16.1,-14.48,-13.26,6.81,19.61,-0.36,-6.82,8.3,436.58,358.67,-0.9,0.81,4.95,3.25,5.0,-0.2,-0.43,7.0,0.0,25011906.0,21.27,9.0,69.27,221.4,183.72,70.4,59.79399906330775
ESP,2025-01-19 16:28:50,-36.8346121,174.7681529,32.71,32.42,12.13,57.44,33.11,64.09,28.66,-0.14,16.95,-1.09,10.22,-19.89,-15.11,0.0,-10.51,-5.91,-1.07,18.87,27.66,-1.37,-8.98,163.14,494.22,428.16,0.86,1.04,4.52,3.54,5.0,-0.18,-0.43,7.0,0.0,25011906.0,11.27,2.3,70.15,280.32,133.3,70.9,62.99302971764333
ESP,2025-01-19 16:29:00,-36.8336576,174.7683395,47.74,45.81,353.24,73.48,34.97,67.98,28.11,-7.02,1.29,-3.77,13.85,-19.88,-11.65,0.0,-3.89,4.01,11.8,31.69,24.99,-2.55,-2.29,615.49,620.23,754.55,6.03,0.58,1.07,6.94,5.0,-1.82,-0.42,7.0,0.0,25011906.0,1.27,-2.1,46.74,258.55,51.29,47.2,66.26100209994355
ESP,2025-01-19 16:29:10,-36.8321595,174.7675349,78.51,76.78,329.52,93.38,38.4,65.71,25.99,-0.63,331.52,-0.5,-7.43,-15.96,-7.55,0.0,0.11,7.88,15.64,31.53,24.18,-1.44,-2.78,985.04,991.71,1109.46,0.98,0.93,-0.91,0.97,5.0,-4.95,-0.42,7.0,1.0,25011906.0,-8.63,-2.3,27.88,288.11,35.7,28.7,66.90498229623925
ESP,2025-01-19 16:29:20,-36.8304397,174.7665224,69.5,69.23,336.76,96.79,33.4,67.44,27.56,0.89,336.66,1.01,-10.79,-16.07,-11.52,0.0,-7.58,-3.31,0.9,16.92,21.83,0.1,-3.58,831.07,979.32,992.15,0.78,1.0,-0.23,0.51,5.0,2.27,-0.43,7.0,1.0,25011906.0,-18.73,-2.3,18.11,291.96,35.7,18.3,65.94298613445807
ESP,2025-01-19 16:29:30,-36.8292628,174.7648,85.59,84.26,283.68,134.03,36.39,66.64,22.87,-2.04,284.64,-0.46,-67.38,-15.74,-8.96,0.0,-2.44,4.23,10.54,26.3,17.43,-1.56,-2.59,1129.35,1243.98,1229.84,1.54,0.98,-1.22,0.74,5.0,3.91,-0.43,7.0,1.0,25011906.0,-28.63,-2.3,23.4,182.0,35.7,23.6,67.52100162676253
ESP,2025-01-19 16:29:40,-36.8287168,174.7624752,73.89,72.47,286.94,143.45,31.73,67.18,21.42,-0.84,286.96,0.28,-61.7,-22.99,-15.18,0.0,-7.4,0.56,8.57,31.6,19.54,-1.12,-2.03,1174.38,1213.74,1306.75,1.33,1.06,-0.39,0.25,5.0,3.93,-0.43,7.0,2.0,25011906.0,-38.73,-2.3,14.77,156.77,35.7,6.7,65.94199167331242
ESP,2025-01-19 16:29:50,-36.8284049,174.7601436,78.4,76.68,276.61,143.66,36.7,64.13,23.44,0.98,276.52,-0.1,-65.03,-23.0,-14.27,0.0,-5.83,2.94,11.64,34.65,16.64,-2.68,0.17,1078.72,1010.41,1053.09,1.07,1.19,-0.39,1.84,0.63,2.14,-0.22,7.0,2.0,25011906.0,-48.73,-2.3,8.1,71.26,35.7,0.1,66.36706603785224
ESP,2025-01-19 16:30:00,-36.8291853,174.7587358,62.5,61.29,204.54,-152.18,41.89,58.63,-38.16,1.78,201.47,0.81,-52.77,23.56,23.34,0.0,23.45,23.63,24.01,0.45,-25.7,-2.24,-2.91,598.2,753.11,667.58,-2.09,0.88,0.3,5.01,2.75,2.13,0.2,7.0,2.0,25011906.0,-58.73,-2.3,51.76,98.25,35.7,39.4,62.0402307846097
ESP,2025-01-19 16:30:10,-36.8306969,174.7581115,66.6,65.91,198.43,-145.54,37.87,54.69,-30.26,1.78,196.0,0.59,-54.04,25.4,21.45,0.0,17.4,12.49,7.49,-17.67,-23.44,-1.16,4.33,1698.45,1523.07,1642.59,-4.44,0.91,-0.06,5.0,1.96,2.12,-1.53,7.0,2.0,25011906.0,-68.73,-2.3,36.84,237.99,35.7,16.0,56.10996787935406
ESP,2025-01-19 16:30:20,-36.8322227,174.7570952,68.79,67.76,215.96,-146.31,37.97,61.45,-28.24,3.81,212.95,0.45,-58.35,24.24,17.58,0.0,11.29,4.33,-2.01,-26.25,-23.02,-2.22,7.18,1419.27,1159.26,1357.9,-3.39,0.93,-0.42,4.99,0.7,2.12,0.99,7.0,2.0,25011906.0,-78.73,-2.3,25.31,373.19,35.7,6.7,57.8019376086735
ESP,2025-01-19 16:30:30,-36.8335486,174.7559256,61.34,61.22,240.04,-151.3,37.47,64.32,-29.05,19.76,232.68,1.12,-52.33,-5.49,-7.69,0.0,-4.83,-2.6,-1.07,4.15,-11.24,-0.91,0.22,818.32,731.07,780.48,-7.32,0.9,-0.04,0.01,0.22,-0.16,1.01,7.0,2.0,25011906.0,-88.73,-2.3,16.31,283.79,35.7,0.1,63.76902330499529
ESP,2025-01-19 16:30:40,-36.8331985,174.7543242,64.09,60.86,285.82,150.21,34.74,68.76,26.41,-0.21,286.73,-0.62,-55.63,-18.82,-17.93,0.0,-17.21,-16.45,-15.87,2.91,19.51,-2.37,-2.52,770.49,883.21,778.69,1.8,1.36,1.28,2.13,4.99,-0.15,1.03,7.0,2.0,25011906.0,-97.83,-2.3,14.51,187.8,35.7,0.1,66.43103201071438
ESP,2025-01-19 16:30:50,-36.8320727,174.7534251,58.42,58.3,6.11,67.02,36.19,75.52,23.33,-1.09,10.18,-2.04,33.38,-17.01,-9.9,0.0,-3.73,2.68,9.3,26.26,21.28,-2.13,-2.98,919.54,967.72,1052.7,2.07,1.49,1.73,3.2,5.0,-4.1,1.03,7.0,3.0,25011906.0,-108.73,-2.3,19.09,117.42,35.7,19.5,72.97116687920843
ESP,2025-01-19 16:31:00,-36.8306667,174.7535853,55.19,54.75,1.77,61.75,43.61,69.46,27.14,-0.83,4.06,-0.28,26.25,-16.84,-5.45,0.0,5.0,15.89,25.01,41.82,16.38,-2.28,-5.14,404.19,517.51,378.72,0.28,1.89,2.79,3.52,4.99,-3.9,1.03,7.0,3.0,25011906.0,-118.63,-2.3,9.15,131.21,35.7,9.6,72.28097167670094
ESP,2025-01-19 16:31:10,-36.8294392,174.7539962,41.88,44.72,85.19,-32.22,40.07,66.23,-15.89,14.58,81.72,0.6,34.31,16.91,7.29,0.0,-2.2,-11.06,-13.26,-30.17,-14.1,0.58,-1.5,1084.92,1079.99,1298.96,-5.87,2.33,4.19,-1.37,-0.89,-5.71,-1.43,7.0,3.0,25011906.0,-128.73,-2.3,96.25,2.9,35.7,61.7,67.39998473726912
ESP,2025-01-19 16:31:20,-36.8298549,174.7554074,55.13,56.12,110.14,-53.21,39.28,61.93,-23.4,0.18,112.45,-2.85,31.81,16.92,6.95,0.0,-2.46,-12.31,-22.07,-39.0,-14.72,-1.67,0.41,910.87,870.91,912.68,0.47,2.7,4.48,4.99,1.99,0.91,-1.3,7.0,3.0,25011906.0,-138.63,-2.3,88.97,75.97,35.7,53.7,64.195022403859
ESP,2025-01-19 16:31:30,-36.8303602,174.7571756,62.25,64.16,109.41,-50.03,37.25,59.63,-18.93,-0.86,110.3,-1.18,41.21,16.21,7.57,0.0,0.16,-7.78,-15.53,-31.74,-13.24,-2.72,1.29,943.17,866.61,833.39,-0.17,2.74,3.9,4.99,2.85,0.91,-5.12,7.0,3.0,25011906.0,-148.63,-2.3,71.81,177.72,35.7,44.6,60.24198867983056
ESP,2025-01-19 16:31:40,-36.8308548,174.7590623,63.28,64.96,103.48,-46.77,40.2,59.27,-18.65,-1.29,104.4,-0.95,43.6,15.95,8.44,0.0,1.46,-5.61,-12.78,-28.72,-13.13,-2.57,0.58,816.88,789.57,802.51,0.31,2.7,3.93,4.99,2.83,0.91,-5.01,7.0,3.0,25011906.0,-158.73,-2.3,61.97,284.48,35.7,34.9,59.50400006093934
ESP,2025-01-19 16:31:50,-36.8311579,174.7609768,60.69,62.32,104.13,-45.83,38.61,57.49,-18.74,-0.65,105.42,-1.48,42.14,15.94,8.2,0.0,1.3,-6.12,-12.66,-28.61,-13.43,-2.48,-0.9,856.25,916.0,864.55,0.69,2.72,3.99,4.99,2.77,0.91,-5.01,7.0,3.0,25011906.0,-168.63,-2.3,55.23,370.76,35.7,26.5,58.13599784493313
ESP,2025-01-19 16:32:00,-36.8315616,174.7628833,61.34,63.94,96.76,-45.49,42.88,57.9,-19.15,-1.89,99.02,-1.65,43.48,15.89,6.71,0.0,-1.76,-10.6,-18.87,-34.76,-14.28,-1.78,1.83,929.57,872.87,943.08,0.91,2.7,3.97,4.99,2.53,0.91,-4.96,7.0,3.0,25011906.0,-178.73,-2.3,41.88,461.89,35.7,17.2,58.242000622317
ESP,2025-01-19 16:32:10,-36.831891,174.7647753,58.32,61.1,105.73,-42.57,35.27,58.01,-15.57,1.9,105.38,-0.24,46.07,16.12,9.93,0.0,4.66,-1.09,-6.39,-22.57,-12.58,-2.3,-1.64,788.1,924.45,917.54,-1.74,2.83,4.35,4.99,2.99,0.91,-4.99,7.0,3.0,25011906.0,-188.63,-2.3,35.34,435.8,35.7,8.2,57.26799850904092
ESP,2025-01-19 16:32:20,-36.8323856,174.7665282,57.07,59.23,110.85,-42.62,37.91,63.04,-17.32,-1.32,111.19,-0.41,41.46,15.75,8.68,0.0,2.04,-4.81,-11.96,-27.72,-11.33,-2.56,1.07,892.95,842.75,811.39,-0.14,2.98,4.76,4.99,3.79,0.91,-4.98,7.0,3.0,25011906.0,-198.73,-2.3,28.4,327.51,35.7,0.0,60.78300063749303
ESP,2025-01-19 16:32:30,-36.8321349,174.7677425,45.94,45.06,8.32,56.19,37.95,62.82,25.55,-1.76,10.73,0.77,25.83,-15.92,-6.47,0.0,2.57,11.76,21.12,37.04,14.35,-3.26,-2.87,804.62,935.17,652.03,1.26,2.98,6.03,6.31,4.47,-0.75,-5.0,7.0,3.0,25011906.0,-208.73,-2.3,34.26,278.83,35.7,22.1,63.35400036719194
ESP,2025-01-19 16:32:40,-36.8308101,174.7680099,58.86,58.28,4.8,64.14,31.28,68.54,21.96,-0.09,5.61,0.92,31.58,-15.98,-9.7,0.0,-3.8,2.31,8.57,24.51,13.3,-2.04,0.22,1185.7,1094.18,1129.18,1.39,2.46,3.7,2.87,4.99,-2.71,1.16,7.0,3.0,25011906.0,-218.63,-2.3,17.93,227.53,35.7,7.8,66.20714286087366
ESP,2025-01-19 16:32:50,-36.8293007,174.767963,65.21,64.38,348.42,64.71,32.99,62.07,20.09,-7.75,351.39,-0.57,28.37,-15.87,-9.82,0.0,-4.17,1.76,7.87,23.6,18.68,-2.0,-0.92,911.64,910.65,816.2,3.75,1.45,1.31,3.35,4.99,-0.95,1.16,7.0,3.0,25011906.0,-228.73,-2.3,8.53,125.38,35.7,0.0,65.74013994193103
ESP,2025-01-19 16:33:00,-36.8287169,174.7658994,80.38,78.71,271.99,149.54,35.71,58.27,19.05,-1.11,273.41,-1.24,-72.02,-21.46,-15.17,0.0,-9.26,-3.38,2.76,24.24,17.59,-2.75,-2.18,1331.21,1298.59,1334.09,1.06,1.45,0.09,0.94,4.99,2.45,1.16,7.0,4.0,25011906.0,-238.63,-2.3,32.53,102.09,35.7,22.9,58.88093388044427
ESP,2025-01-19 16:33:10,-36.8285951,174.7633583,84.03,82.94,275.08,155.23,39.19,63.24,18.36,0.62,274.84,-0.02,-74.91,-21.45,-14.9,0.0,-8.77,-2.53,3.96,25.4,15.08,-1.87,-0.69,1083.51,1073.2,1120.53,0.42,1.44,-0.23,0.97,4.99,2.49,1.16,7.0,4.0,25011906.0,-248.73,-2.3,20.49,126.88,35.7,12.2,60.67396087103209
ESP,2025-01-19 16:33:20,-36.8283234,174.760946,77.7,76.54,277.91,150.78,35.23,67.21,19.84,-1.26,278.04,0.04,-66.97,-22.91,-15.71,0.0,-8.37,-1.11,6.59,29.51,17.59,-2.02,-1.16,926.52,988.64,966.92,0.96,1.44,0.17,1.04,4.99,4.58,1.16,7.0,4.0,25011906.0,-258.73,-2.3,9.34,87.75,35.7,1.5,65.58000046713823
ESP,2025-01-19 16:33:30,-36.8284413,174.7588477,57.42,57.96,211.63,-105.45,35.63,67.63,-9.96,-9.82,215.39,-2.05,-57.41,24.91,16.79,0.0,8.58,-0.22,-9.0,-33.94,-18.93,0.48,1.78,1075.17,979.44,1251.91,3.13,1.44,-1.58,-1.17,-0.52,4.58,-0.04,7.0,4.0,25011906.0,-268.72,-2.3,54.98,25.69,35.7,0.1,67.499000023377
ESP,2025-01-19 16:33:40,-36.8299445,174.7579896,75.28,74.48,208.86,-150.82,36.7,59.59,-23.6,1.58,207.99,-0.71,-65.91,25.0,18.35,0.0,11.76,4.87,-1.89,-26.92,-16.36,-2.09,1.04,1009.4,956.59,960.09,-1.42,1.16,-0.23,5.0,1.63,-0.79,-0.09,7.0,4.0,25011906.0,-278.72,-2.3,35.37,153.95,35.7,27.0,62.327158874763185
ESP,2025-01-19 16:33:50,-36.8315728,174.7567689,82.98,81.77,215.36,-151.03,38.25,60.05,-20.85,-1.55,214.31,0.05,-72.91,21.32,14.83,0.0,8.74,2.35,-3.76,-25.09,-19.13,-1.84,0.4,833.08,893.46,803.98,-0.11,1.24,-0.63,5.0,1.06,-0.79,2.01,7.0,4.0,25011906.0,-288.62,-2.3,21.93,292.37,35.7,10.5,59.404999054890375
ESP,2025-01-19 16:34:00,-36.8333135,174.7553485,85.56,85.08,218.14,-156.82,41.56,60.63,-19.1,-0.82,216.13,1.01,-80.14,18.38,14.13,0.0,10.22,6.19,2.76,-15.75,-18.76,-3.62,2.12,817.37,760.24,690.64,-0.11,1.19,-0.8,4.99,1.71,-0.76,2.04,7.0,4.0,25011906.0,-298.72,-2.3,11.16,259.1,35.7,0.3,60.69400016824416
ESP,2025-01-19 16:34:10,-36.835015,174.7548888,63.92,66.83,136.5,-86.59,37.79,56.85,-30.65,-7.56,138.9,-1.51,13.09,18.29,10.17,0.0,2.35,-5.8,-13.82,-32.08,-31.15,-0.65,8.92,792.82,331.64,694.09,3.11,1.9,1.78,4.99,1.39,-0.64,-2.19,7.0,4.0,25011906.0,-308.72,-2.3,11.63,96.95,35.7,-23.7,59.00002747507497
ESP,2025-01-19 16:34:20,-36.8357228,174.756605,61.68,62.68,113.74,-62.53,36.81,50.18,-23.63,0.15,114.48,-1.15,35.6,15.19,4.26,0.0,-6.16,-16.9,-23.63,-38.82,-9.55,-2.72,-0.16,920.84,889.77,919.97,0.15,2.88,4.34,4.99,2.24,-0.63,-3.33,7.0,5.0,25011906.0,-318.72,-2.3,9.14,78.18,35.7,9.8,52.74675883130784
ESP,2025-01-19 16:34:30,-36.8359937,174.7582862,41.57,42.5,34.45,21.25,38.45,51.23,10.01,-19.42,43.01,-2.03,39.25,-15.53,-7.16,0.0,1.08,9.45,14.09,29.59,15.16,0.55,0.39,977.27,888.93,1144.98,9.12,2.96,5.83,-1.44,-1.37,0.65,-3.25,7.0,5.0,25011906.0,-328.72,-2.3,101.79,20.85,35.7,48.2,50.77800007789592
ESP,2025-01-19 16:34:40,-36.8348971,174.7587632,48.92,49.36,23.96,48.79,38.34,59.09,21.59,-1.29,26.69,-0.17,32.04,-15.42,-6.11,0.0,2.49,11.12,19.99,35.45,12.23,-1.26,-3.08,851.28,932.18,980.29,1.1,2.98,5.49,3.16,4.99,-1.73,1.09,7.0,5.0,25011906.0,-338.62,-2.3,68.12,135.43,35.7,39.8,54.66576934970831
ESP,2025-01-19 16:34:50,-36.8336467,174.7595092,58.25,58.9,27.2,48.96,36.06,65.74,17.57,0.41,30.19,-0.94,35.18,-15.76,-8.9,0.0,-1.76,5.12,12.37,28.2,13.47,-2.74,-1.44,856.7,1009.73,891.7,1.39,2.95,4.62,3.8,4.99,-5.5,1.09,7.0,5.0,25011906.0,-348.72,-2.3,48.55,268.75,35.7,31.5,62.858971182782675
ESP,2025-01-19 16:35:00,-36.8323064,174.7602374,59.06,59.22,16.9,44.8,34.87,65.61,16.32,2.35,17.59,0.7,40.98,-16.06,-10.32,0.0,-4.57,1.04,6.94,23.05,11.33,-2.72,-0.09,893.57,981.74,920.7,0.17,2.95,4.59,3.26,4.99,-5.51,1.09,7.0,5.0,25011906.0,-358.72,-2.3,36.03,425.36,35.7,22.8,67.06100993723726
ESP,2025-01-19 16:35:10,-36.8309095,174.7608349,58.13,59.09,16.71,45.7,36.5,63.82,16.91,1.09,17.97,0.13,40.38,-16.0,-7.87,0.0,-0.05,8.03,15.77,31.78,12.0,-2.17,-2.19,721.8,841.43,777.75,0.29,2.83,4.37,4.07,4.99,-5.4,1.08,7.0,5.0,25011906.0,-368.72,-2.3,26.39,359.76,35.7,13.8,64.7080020101048
ESP,2025-01-19 16:35:20,-36.8295069,174.7613667,59.87,60.43,20.76,46.89,39.74,62.83,19.55,1.15,19.9,2.12,40.46,-16.0,-7.19,0.0,1.49,10.23,18.69,34.73,11.41,-2.3,-0.66,946.81,1058.49,996.28,-0.22,2.96,4.6,3.01,4.99,-5.35,1.08,7.0,5.0,25011906.0,-378.62,-2.3,16.17,224.12,35.7,5.3,62.86499711626735
ESP,2025-01-19 16:35:30,-36.8281576,174.7621884,51.74,54.65,46.2,37.39,37.88,67.04,17.88,24.94,37.78,3.67,41.3,-12.67,-5.86,0.0,-1.31,4.16,9.55,22.52,6.08,-1.47,1.87,1167.63,1138.91,1207.37,-9.86,2.98,1.05,0.8,0.8,-5.35,0.32,7.0,5.0,25011906.0,-388.72,-2.3,7.67,102.44,35.7,0.1,65.25501885398397
